time,open,high,low,close
2023-01-13 14:00:00,1.13347,1.13529,1.13315,1.13497
2023-01-13 14:15:00,1.13497,1.13539,1.13437,1.13479
2023-01-13 14:30:00,1.13479,1.1351,1.13376,1.13407
2023-01-13 14:45:00,1.13407,1.13548,1.13294,1.13436
2023-01-13 15:00:00,1.13436,1.13673,1.13239,1.13477
2023-01-13 15:15:00,1.13477,1.13538,1.1338,1.13441
2023-01-13 15:30:00,1.13441,1.13615,1.13333,1.13507
2023-01-13 15:45:00,1.13507,1.13626,1.13367,1.13486
2023-01-13 16:00:00,1.13486,1.13561,1.13361,1.13436
2023-01-13 16:15:00,1.13436,1.13502,1.13394,1.1346
2023-01-13 16:30:00,1.1346,1.13605,1.1338,1.13525
2023-01-13 16:45:00,1.13525,1.13587,1.13431,1.13494
2023-01-13 17:00:00,1.13494,1.13628,1.13394,1.13529
2023-01-13 17:15:00,1.13529,1.13573,1.1349,1.13535
2023-01-13 17:30:00,1.13535,1.13788,1.13486,1.13739
2023-01-13 17:45:00,1.13739,1.13788,1.13655,1.13703
2023-01-13 18:00:00,1.13703,1.13871,1.13642,1.1381
2023-01-13 18:15:00,1.1381,1.13914,1.13715,1.13819
2023-01-13 18:30:00,1.13819,1.13883,1.13758,1.13822
2023-01-13 18:45:00,1.13822,1.13966,1.13741,1.13884
2023-01-13 19:00:00,1.13884,1.14016,1.13825,1.13957
2023-01-13 19:15:00,1.13957,1.14141,1.13873,1.14056
2023-01-13 19:30:00,1.14056,1.14189,1.13959,1.14091
2023-01-13 19:45:00,1.14091,1.14139,1.14015,1.14062
2023-01-13 20:00:00,1.14062,1.14252,1.13848,1.14038
2023-01-13 20:15:00,1.14038,1.1418,1.13943,1.14085
2023-01-13 20:30:00,1.14085,1.14205,1.14018,1.14137
2023-01-13 20:45:00,1.14137,1.14308,1.14075,1.14245
2023-01-13 21:00:00,1.14245,1.14321,1.14211,1.14286
2023-01-13 21:15:00,1.14286,1.14503,1.14155,1.14372
2023-01-13 21:30:00,1.14372,1.14603,1.14257,1.14488
2023-01-13 21:45:00,1.14488,1.14571,1.14429,1.14512
2023-01-13 22:00:00,1.14512,1.14549,1.14385,1.14422
2023-01-13 22:15:00,1.14422,1.14471,1.14305,1.14353
2023-01-13 22:30:00,1.14353,1.14397,1.14224,1.14267
2023-01-13 22:45:00,1.14267,1.14496,1.1416,1.14389
2023-01-13 23:00:00,1.14389,1.14425,1.14306,1.14343
2023-01-13 23:15:00,1.14343,1.14562,1.14221,1.1444
2023-01-13 23:30:00,1.1444,1.14543,1.14389,1.14492
2023-01-13 23:45:00,1.14492,1.14722,1.14393,1.14623
2023-01-14 00:00:00,1.14623,1.14762,1.14565,1.14704
2023-01-14 00:15:00,1.14704,1.1477,1.14643,1.14709
2023-01-14 00:30:00,1.14709,1.14769,1.14648,1.14708
2023-01-14 00:45:00,1.14708,1.14757,1.14677,1.14726
2023-01-14 01:00:00,1.14726,1.14811,1.14667,1.14751
2023-01-14 01:15:00,1.14751,1.1488,1.14597,1.14727
2023-01-14 01:30:00,1.14727,1.14825,1.14638,1.14737
2023-01-14 01:45:00,1.14737,1.14923,1.14674,1.1486
2023-01-14 02:00:00,1.1486,1.14909,1.14706,1.14755
2023-01-14 02:15:00,1.14755,1.14805,1.1471,1.14761
2023-01-14 02:30:00,1.14761,1.149,1.14547,1.14686
2023-01-14 02:45:00,1.14686,1.1474,1.14631,1.14686
2023-01-14 03:00:00,1.14686,1.1477,1.14648,1.14732
2023-01-14 03:15:00,1.14732,1.148,1.14647,1.14715
2023-01-14 03:30:00,1.14715,1.14829,1.14643,1.14756
2023-01-14 03:45:00,1.14756,1.14796,1.14594,1.14634
2023-01-14 04:00:00,1.14634,1.14819,1.14513,1.14698
2023-01-14 04:15:00,1.14698,1.14858,1.14485,1.14644
2023-01-14 04:30:00,1.14644,1.14779,1.1454,1.14675
2023-01-14 04:45:00,1.14675,1.14717,1.14633,1.14675
2023-01-14 05:00:00,1.14675,1.14765,1.14395,1.14485
2023-01-14 05:15:00,1.14485,1.14516,1.14389,1.1442
2023-01-14 05:30:00,1.1442,1.14456,1.14388,1.14423
2023-01-14 05:45:00,1.14423,1.14581,1.1436,1.14518
2023-01-14 06:00:00,1.14518,1.14591,1.14451,1.14525
2023-01-14 06:15:00,1.14525,1.14637,1.14418,1.1453
2023-01-14 06:30:00,1.1453,1.14625,1.14326,1.14421
2023-01-14 06:45:00,1.14421,1.146,1.14328,1.14507
2023-01-14 07:00:00,1.14507,1.14655,1.14471,1.14619
2023-01-14 07:15:00,1.14619,1.14793,1.14434,1.14608
2023-01-14 07:30:00,1.14608,1.14639,1.14549,1.14581
2023-01-14 07:45:00,1.14581,1.14703,1.14335,1.14457
2023-01-14 08:00:00,1.14457,1.14562,1.14401,1.14505
2023-01-14 08:15:00,1.14505,1.14739,1.14445,1.14679
2023-01-14 08:30:00,1.14679,1.14749,1.14646,1.14716
2023-01-14 08:45:00,1.14716,1.14839,1.14667,1.1479
2023-01-14 09:00:00,1.1479,1.14901,1.14704,1.14815
2023-01-14 09:15:00,1.14815,1.14905,1.14645,1.14735
2023-01-14 09:30:00,1.14735,1.14859,1.14691,1.14815
2023-01-14 09:45:00,1.14815,1.14942,1.1459,1.14717
2023-01-14 10:00:00,1.14717,1.14803,1.14605,1.14691
2023-01-14 10:15:00,1.14691,1.14759,1.14629,1.14697
2023-01-14 10:30:00,1.14697,1.14818,1.14625,1.14746
2023-01-14 10:45:00,1.14746,1.1485,1.14658,1.14762
2023-01-14 11:00:00,1.14762,1.14877,1.14661,1.14776
2023-01-14 11:15:00,1.14776,1.14809,1.14679,1.14711
2023-01-14 11:30:00,1.14711,1.14769,1.14553,1.1461
2023-01-14 11:45:00,1.1461,1.14643,1.14569,1.14602
2023-01-14 12:00:00,1.14602,1.14649,1.14494,1.14541
2023-01-14 12:15:00,1.14541,1.14673,1.14306,1.14439
2023-01-14 12:30:00,1.14439,1.145,1.14278,1.14339
2023-01-14 12:45:00,1.14339,1.1449,1.14143,1.14294
2023-01-14 13:00:00,1.14294,1.14324,1.14123,1.14154
2023-01-14 13:15:00,1.14154,1.1419,1.14014,1.1405
2023-01-14 13:30:00,1.1405,1.14083,1.13892,1.13926
2023-01-14 13:45:00,1.13926,1.14056,1.13796,1.13926
2023-01-14 14:00:00,1.13926,1.14032,1.13835,1.13941
2023-01-14 14:15:00,1.13941,1.14104,1.13904,1.14066
2023-01-14 14:30:00,1.14066,1.14105,1.13913,1.13951
2023-01-14 14:45:00,1.13951,1.1408,1.13764,1.13893
2023-01-14 15:00:00,1.13893,1.13995,1.13841,1.13943
2023-01-14 15:15:00,1.13943,1.13983,1.13876,1.13916
2023-01-14 15:30:00,1.13916,1.14019,1.13778,1.13881
2023-01-14 15:45:00,1.13881,1.14046,1.13821,1.13986
2023-01-14 16:00:00,1.13986,1.14094,1.13842,1.1395
2023-01-14 16:15:00,1.1395,1.13982,1.13827,1.13859
2023-01-14 16:30:00,1.13859,1.13948,1.13667,1.13757
2023-01-14 16:45:00,1.13757,1.13816,1.13708,1.13767
2023-01-14 17:00:00,1.13767,1.13875,1.13668,1.13776
2023-01-14 17:15:00,1.13776,1.13819,1.13626,1.1367
2023-01-14 17:30:00,1.1367,1.13719,1.13541,1.1359
2023-01-14 17:45:00,1.1359,1.13652,1.13553,1.13615
2023-01-14 18:00:00,1.13615,1.13708,1.13549,1.13642
2023-01-14 18:15:00,1.13642,1.13725,1.13502,1.13586
2023-01-14 18:30:00,1.13586,1.13655,1.13546,1.13616
2023-01-14 18:45:00,1.13616,1.13712,1.13546,1.13642
2023-01-14 19:00:00,1.13642,1.13675,1.13476,1.13509
2023-01-14 19:15:00,1.13509,1.1356,1.13423,1.13475
2023-01-14 19:30:00,1.13475,1.13658,1.13308,1.13491
2023-01-14 19:45:00,1.13491,1.13531,1.134,1.1344
2023-01-14 20:00:00,1.1344,1.13545,1.13177,1.13282
2023-01-14 20:15:00,1.13282,1.13324,1.13209,1.13251
2023-01-14 20:30:00,1.13251,1.13349,1.13192,1.1329
2023-01-14 20:45:00,1.1329,1.13435,1.13239,1.13385
2023-01-14 21:00:00,1.13385,1.13448,1.1316,1.13224
2023-01-14 21:15:00,1.13224,1.13503,1.1311,1.13389
2023-01-14 21:30:00,1.13389,1.1346,1.13229,1.133
2023-01-14 21:45:00,1.133,1.13438,1.13215,1.13353
2023-01-14 22:00:00,1.13353,1.13482,1.13296,1.13425
2023-01-14 22:15:00,1.13425,1.13528,1.13376,1.13479
2023-01-14 22:30:00,1.13479,1.13526,1.1343,1.13477
2023-01-14 22:45:00,1.13477,1.13515,1.13349,1.13386
2023-01-14 23:00:00,1.13386,1.13456,1.13346,1.13416
2023-01-14 23:15:00,1.13416,1.13452,1.1332,1.13355
2023-01-14 23:30:00,1.13355,1.13399,1.13129,1.13172
2023-01-14 23:45:00,1.13172,1.13443,1.13081,1.13352
2023-01-15 00:00:00,1.13352,1.1346,1.13279,1.13388
2023-01-15 00:15:00,1.13388,1.13556,1.13331,1.13499
2023-01-15 00:30:00,1.13499,1.13555,1.13369,1.13425
2023-01-15 00:45:00,1.13425,1.13689,1.13249,1.13513
2023-01-15 01:00:00,1.13513,1.1364,1.13481,1.13609
2023-01-15 01:15:00,1.13609,1.13871,1.1344,1.13702
2023-01-15 01:30:00,1.13702,1.13837,1.13554,1.13689
2023-01-15 01:45:00,1.13689,1.13755,1.13529,1.13594
2023-01-15 02:00:00,1.13594,1.13658,1.13507,1.1357
2023-01-15 02:15:00,1.1357,1.13644,1.13334,1.13408
2023-01-15 02:30:00,1.13408,1.13509,1.13179,1.1328
2023-01-15 02:45:00,1.1328,1.13328,1.13226,1.13274
2023-01-15 03:00:00,1.13274,1.13308,1.1316,1.13194
2023-01-15 03:15:00,1.13194,1.13274,1.13091,1.13171
2023-01-15 03:30:00,1.13171,1.13204,1.13118,1.13151
2023-01-15 03:45:00,1.13151,1.13334,1.13087,1.1327
2023-01-15 04:00:00,1.1327,1.13405,1.13211,1.13346
2023-01-15 04:15:00,1.13346,1.13442,1.13235,1.13331
2023-01-15 04:30:00,1.13331,1.13561,1.1317,1.13401
2023-01-15 04:45:00,1.13401,1.13436,1.133,1.13336
2023-01-15 05:00:00,1.13336,1.13409,1.13227,1.133
2023-01-15 05:15:00,1.133,1.134,1.1325,1.1335
2023-01-15 05:30:00,1.1335,1.13469,1.13134,1.13253
2023-01-15 05:45:00,1.13253,1.13372,1.13103,1.13222
2023-01-15 06:00:00,1.13222,1.13263,1.13079,1.1312
2023-01-15 06:15:00,1.1312,1.13209,1.13028,1.13116
2023-01-15 06:30:00,1.13116,1.13334,1.12997,1.13215
2023-01-15 06:45:00,1.13215,1.13247,1.13119,1.13151
2023-01-15 07:00:00,1.13151,1.13195,1.13111,1.13154
2023-01-15 07:15:00,1.13154,1.13228,1.13008,1.13081
2023-01-15 07:30:00,1.13081,1.13119,1.12954,1.12991
2023-01-15 07:45:00,1.12991,1.13055,1.12831,1.12895
2023-01-15 08:00:00,1.12895,1.1306,1.12817,1.12982
2023-01-15 08:15:00,1.12982,1.13165,1.12947,1.1313
2023-01-15 08:30:00,1.1313,1.13221,1.13059,1.1315
2023-01-15 08:45:00,1.1315,1.13221,1.13019,1.13089
2023-01-15 09:00:00,1.13089,1.13179,1.13035,1.13125
2023-01-15 09:15:00,1.13125,1.13234,1.12981,1.1309
2023-01-15 09:30:00,1.1309,1.13227,1.12996,1.13132
2023-01-15 09:45:00,1.13132,1.13246,1.13026,1.1314
2023-01-15 10:00:00,1.1314,1.13234,1.13053,1.13147
2023-01-15 10:15:00,1.13147,1.13234,1.13089,1.13176
2023-01-15 10:30:00,1.13176,1.13279,1.1302,1.13124
2023-01-15 10:45:00,1.13124,1.13179,1.1303,1.13084
2023-01-15 11:00:00,1.13084,1.13122,1.12918,1.12955
2023-01-15 11:15:00,1.12955,1.13019,1.1285,1.12913
2023-01-15 11:30:00,1.12913,1.1298,1.12738,1.12805
2023-01-15 11:45:00,1.12805,1.12849,1.12739,1.12783
2023-01-15 12:00:00,1.12783,1.1283,1.12659,1.12706
2023-01-15 12:15:00,1.12706,1.12749,1.12658,1.12701
2023-01-15 12:30:00,1.12701,1.12767,1.12653,1.12719
2023-01-15 12:45:00,1.12719,1.12811,1.12519,1.12611
2023-01-15 13:00:00,1.12611,1.12668,1.12486,1.12544
2023-01-15 13:15:00,1.12544,1.12648,1.12364,1.12468
2023-01-15 13:30:00,1.12468,1.12567,1.12407,1.12506
2023-01-15 13:45:00,1.12506,1.12662,1.12454,1.12609
2023-01-15 14:00:00,1.12609,1.12721,1.12543,1.12655
2023-01-15 14:15:00,1.12655,1.12721,1.12553,1.12619
2023-01-15 14:30:00,1.12619,1.12905,1.1242,1.12706
2023-01-15 14:45:00,1.12706,1.12753,1.12544,1.12591
2023-01-15 15:00:00,1.12591,1.12715,1.12557,1.1268
2023-01-15 15:15:00,1.1268,1.12758,1.12547,1.12624
2023-01-15 15:30:00,1.12624,1.12732,1.12316,1.12424
2023-01-15 15:45:00,1.12424,1.12652,1.12363,1.12591
2023-01-15 16:00:00,1.12591,1.12768,1.12508,1.12685
2023-01-15 16:15:00,1.12685,1.12773,1.12516,1.12603
2023-01-15 16:30:00,1.12603,1.12647,1.12559,1.12603
2023-01-15 16:45:00,1.12603,1.12658,1.12521,1.12576
2023-01-15 17:00:00,1.12576,1.12655,1.12491,1.12571
2023-01-15 17:15:00,1.12571,1.12621,1.12408,1.12458
2023-01-15 17:30:00,1.12458,1.12541,1.12318,1.124
2023-01-15 17:45:00,1.124,1.12472,1.12348,1.1242
2023-01-15 18:00:00,1.1242,1.12524,1.12318,1.12423
2023-01-15 18:15:00,1.12423,1.12579,1.12335,1.12491
2023-01-15 18:30:00,1.12491,1.12562,1.12414,1.12485
2023-01-15 18:45:00,1.12485,1.12771,1.12345,1.12631
2023-01-15 19:00:00,1.12631,1.12701,1.12501,1.12571
2023-01-15 19:15:00,1.12571,1.12632,1.12515,1.12576
2023-01-15 19:30:00,1.12576,1.12661,1.12349,1.12434
2023-01-15 19:45:00,1.12434,1.12475,1.12297,1.12338
2023-01-15 20:00:00,1.12338,1.12478,1.12275,1.12415
2023-01-15 20:15:00,1.12415,1.12482,1.12273,1.1234
2023-01-15 20:30:00,1.1234,1.12406,1.12297,1.12363
2023-01-15 20:45:00,1.12363,1.12436,1.12274,1.12347
2023-01-15 21:00:00,1.12347,1.12417,1.12194,1.12264
2023-01-15 21:15:00,1.12264,1.123,1.12193,1.12229
2023-01-15 21:30:00,1.12229,1.12305,1.12106,1.12182
2023-01-15 21:45:00,1.12182,1.12269,1.12051,1.12137
2023-01-15 22:00:00,1.12137,1.12242,1.12071,1.12176
2023-01-15 22:15:00,1.12176,1.12274,1.1211,1.12208
2023-01-15 22:30:00,1.12208,1.12268,1.12096,1.12157
2023-01-15 22:45:00,1.12157,1.12201,1.12039,1.12083
2023-01-15 23:00:00,1.12083,1.12197,1.11977,1.1209
2023-01-15 23:15:00,1.1209,1.1214,1.12022,1.12072
2023-01-15 23:30:00,1.12072,1.12183,1.12018,1.12129
2023-01-15 23:45:00,1.12129,1.12349,1.12074,1.12295
2023-01-16 00:00:00,1.12295,1.12476,1.12159,1.1234
2023-01-16 00:15:00,1.1234,1.12489,1.12176,1.12325
2023-01-16 00:30:00,1.12325,1.1237,1.12257,1.12302
2023-01-16 00:45:00,1.12302,1.12355,1.12179,1.12232
2023-01-16 01:00:00,1.12232,1.12263,1.12127,1.12159
2023-01-16 01:15:00,1.12159,1.12319,1.11919,1.12079
2023-01-16 01:30:00,1.12079,1.12173,1.11946,1.1204
2023-01-16 01:45:00,1.1204,1.12112,1.11928,1.12
2023-01-16 02:00:00,1.12,1.1212,1.11917,1.12038
2023-01-16 02:15:00,1.12038,1.12094,1.11942,1.11999
2023-01-16 02:30:00,1.11999,1.12051,1.1192,1.11973
2023-01-16 02:45:00,1.11973,1.12004,1.11849,1.11879
2023-01-16 03:00:00,1.11879,1.12017,1.1184,1.11978
2023-01-16 03:15:00,1.11978,1.12059,1.11919,1.12
2023-01-16 03:30:00,1.12,1.12172,1.11935,1.12108
2023-01-16 03:45:00,1.12108,1.1227,1.11987,1.12149
2023-01-16 04:00:00,1.12149,1.12325,1.12062,1.12237
2023-01-16 04:15:00,1.12237,1.12278,1.12168,1.12209
2023-01-16 04:30:00,1.12209,1.12385,1.12068,1.12245
2023-01-16 04:45:00,1.12245,1.12505,1.12155,1.12415
2023-01-16 05:00:00,1.12415,1.12505,1.12231,1.1232
2023-01-16 05:15:00,1.1232,1.1243,1.12278,1.12388
2023-01-16 05:30:00,1.12388,1.12548,1.12329,1.1249
2023-01-16 05:45:00,1.1249,1.12572,1.12424,1.12506
2023-01-16 06:00:00,1.12506,1.12623,1.12429,1.12546
2023-01-16 06:15:00,1.12546,1.12694,1.12472,1.1262
2023-01-16 06:30:00,1.1262,1.12712,1.12471,1.12563
2023-01-16 06:45:00,1.12563,1.12662,1.1248,1.12579
2023-01-16 07:00:00,1.12579,1.12609,1.12476,1.12507
2023-01-16 07:15:00,1.12507,1.1262,1.12335,1.12448
2023-01-16 07:30:00,1.12448,1.12478,1.12362,1.12393
2023-01-16 07:45:00,1.12393,1.12452,1.12312,1.12371
2023-01-16 08:00:00,1.12371,1.12476,1.12264,1.12369
2023-01-16 08:15:00,1.12369,1.12469,1.12287,1.12388
2023-01-16 08:30:00,1.12388,1.1245,1.12216,1.12278
2023-01-16 08:45:00,1.12278,1.12463,1.12218,1.12403
2023-01-16 09:00:00,1.12403,1.12512,1.12361,1.1247
2023-01-16 09:15:00,1.1247,1.12565,1.12414,1.12508
2023-01-16 09:30:00,1.12508,1.12568,1.12411,1.12471
2023-01-16 09:45:00,1.12471,1.12598,1.12326,1.12453
2023-01-16 10:00:00,1.12453,1.12549,1.12383,1.12479
2023-01-16 10:15:00,1.12479,1.12569,1.12405,1.12495
2023-01-16 10:30:00,1.12495,1.12617,1.12245,1.12367
2023-01-16 10:45:00,1.12367,1.12493,1.1228,1.12406
2023-01-16 11:00:00,1.12406,1.12703,1.12298,1.12596
2023-01-16 11:15:00,1.12596,1.1267,1.12381,1.12456
2023-01-16 11:30:00,1.12456,1.12554,1.12414,1.12512
2023-01-16 11:45:00,1.12512,1.12577,1.1246,1.12526
2023-01-16 12:00:00,1.12526,1.12581,1.1245,1.12506
2023-01-16 12:15:00,1.12506,1.12663,1.12432,1.12589
2023-01-16 12:30:00,1.12589,1.12651,1.12432,1.12494
2023-01-16 12:45:00,1.12494,1.1254,1.12448,1.12494
2023-01-16 13:00:00,1.12494,1.12622,1.12455,1.12583
2023-01-16 13:15:00,1.12583,1.12669,1.12471,1.12557
2023-01-16 13:30:00,1.12557,1.12597,1.12476,1.12516
2023-01-16 13:45:00,1.12516,1.12551,1.12477,1.12512
2023-01-16 14:00:00,1.12512,1.1258,1.124,1.12469
2023-01-16 14:15:00,1.12469,1.12642,1.12391,1.12564
2023-01-16 14:30:00,1.12564,1.12611,1.12442,1.12489
2023-01-16 14:45:00,1.12489,1.12616,1.1241,1.12537
2023-01-16 15:00:00,1.12537,1.12586,1.1239,1.12438
2023-01-16 15:15:00,1.12438,1.12551,1.1236,1.12472
2023-01-16 15:30:00,1.12472,1.12544,1.12381,1.12453
2023-01-16 15:45:00,1.12453,1.12492,1.12223,1.12262
2023-01-16 16:00:00,1.12262,1.12325,1.12186,1.12249
2023-01-16 16:15:00,1.12249,1.12345,1.12068,1.12163
2023-01-16 16:30:00,1.12163,1.12244,1.1204,1.12121
2023-01-16 16:45:00,1.12121,1.12253,1.12083,1.12215
2023-01-16 17:00:00,1.12215,1.12279,1.12062,1.12126
2023-01-16 17:15:00,1.12126,1.12205,1.11961,1.1204
2023-01-16 17:30:00,1.1204,1.1227,1.11898,1.12128
2023-01-16 17:45:00,1.12128,1.1221,1.12041,1.12123
2023-01-16 18:00:00,1.12123,1.12347,1.11994,1.12218
2023-01-16 18:15:00,1.12218,1.12282,1.12164,1.12228
2023-01-16 18:30:00,1.12228,1.1229,1.12094,1.12155
2023-01-16 18:45:00,1.12155,1.12249,1.12044,1.12138
2023-01-16 19:00:00,1.12138,1.12246,1.12104,1.12211
2023-01-16 19:15:00,1.12211,1.12304,1.12171,1.12264
2023-01-16 19:30:00,1.12264,1.12302,1.12214,1.12252
2023-01-16 19:45:00,1.12252,1.12304,1.12192,1.12244
2023-01-16 20:00:00,1.12244,1.12275,1.12192,1.12224
2023-01-16 20:15:00,1.12224,1.12266,1.12129,1.12172
2023-01-16 20:30:00,1.12172,1.12331,1.12134,1.12293
2023-01-16 20:45:00,1.12293,1.12352,1.12223,1.12282
2023-01-16 21:00:00,1.12282,1.12375,1.12098,1.12191
2023-01-16 21:15:00,1.12191,1.12221,1.12116,1.12146
2023-01-16 21:30:00,1.12146,1.12221,1.12109,1.12184
2023-01-16 21:45:00,1.12184,1.12274,1.12127,1.12216
2023-01-16 22:00:00,1.12216,1.12288,1.12124,1.12195
2023-01-16 22:15:00,1.12195,1.12297,1.12034,1.12136
2023-01-16 22:30:00,1.12136,1.12187,1.12075,1.12126
2023-01-16 22:45:00,1.12126,1.12204,1.1192,1.11998
2023-01-16 23:00:00,1.11998,1.12059,1.11836,1.11896
2023-01-16 23:15:00,1.11896,1.11996,1.1184,1.11939
2023-01-16 23:30:00,1.11939,1.11972,1.11861,1.11894
2023-01-16 23:45:00,1.11894,1.11959,1.11843,1.11908
2023-01-17 00:00:00,1.11908,1.121,1.11788,1.1198
2023-01-17 00:15:00,1.1198,1.12068,1.11925,1.12013
2023-01-17 00:30:00,1.12013,1.12085,1.1193,1.12002
2023-01-17 00:45:00,1.12002,1.12181,1.11958,1.12137
2023-01-17 01:00:00,1.12137,1.12207,1.12101,1.12171
2023-01-17 01:15:00,1.12171,1.12246,1.12059,1.12135
2023-01-17 01:30:00,1.12135,1.12244,1.12063,1.12173
2023-01-17 01:45:00,1.12173,1.12318,1.12044,1.12189
2023-01-17 02:00:00,1.12189,1.12229,1.12078,1.12118
2023-01-17 02:15:00,1.12118,1.1218,1.12061,1.12123
2023-01-17 02:30:00,1.12123,1.12181,1.12053,1.12111
2023-01-17 02:45:00,1.12111,1.12178,1.11909,1.11976
2023-01-17 03:00:00,1.11976,1.12095,1.11844,1.11964
2023-01-17 03:15:00,1.11964,1.12013,1.11895,1.11944
2023-01-17 03:30:00,1.11944,1.12006,1.11852,1.11914
2023-01-17 03:45:00,1.11914,1.11959,1.11755,1.118
2023-01-17 04:00:00,1.118,1.11845,1.11732,1.11776
2023-01-17 04:15:00,1.11776,1.11808,1.11741,1.11773
2023-01-17 04:30:00,1.11773,1.11852,1.11702,1.1178
2023-01-17 04:45:00,1.1178,1.11952,1.1153,1.11702
2023-01-17 05:00:00,1.11702,1.11806,1.11642,1.11746
2023-01-17 05:15:00,1.11746,1.11834,1.11573,1.11662
2023-01-17 05:30:00,1.11662,1.11704,1.11604,1.11646
2023-01-17 05:45:00,1.11646,1.1189,1.11493,1.11736
2023-01-17 06:00:00,1.11736,1.11767,1.11658,1.11689
2023-01-17 06:15:00,1.11689,1.11822,1.1152,1.11653
2023-01-17 06:30:00,1.11653,1.11869,1.11512,1.11727
2023-01-17 06:45:00,1.11727,1.11768,1.1166,1.11701
2023-01-17 07:00:00,1.11701,1.11798,1.11583,1.1168
2023-01-17 07:15:00,1.1168,1.1177,1.11606,1.11696
2023-01-17 07:30:00,1.11696,1.11842,1.11622,1.11768
2023-01-17 07:45:00,1.11768,1.11829,1.11555,1.11616
2023-01-17 08:00:00,1.11616,1.11647,1.11528,1.11559
2023-01-17 08:15:00,1.11559,1.11655,1.11394,1.1149
2023-01-17 08:30:00,1.1149,1.11557,1.11348,1.11415
2023-01-17 08:45:00,1.11415,1.1152,1.11252,1.11357
2023-01-17 09:00:00,1.11357,1.11462,1.11194,1.11299
2023-01-17 09:15:00,1.11299,1.11353,1.11266,1.1132
2023-01-17 09:30:00,1.1132,1.11407,1.11171,1.11259
2023-01-17 09:45:00,1.11259,1.11399,1.11127,1.11267
2023-01-17 10:00:00,1.11267,1.11415,1.11147,1.11295
2023-01-17 10:15:00,1.11295,1.11406,1.11134,1.11245
2023-01-17 10:30:00,1.11245,1.11354,1.11144,1.11254
2023-01-17 10:45:00,1.11254,1.11488,1.11132,1.11366
2023-01-17 11:00:00,1.11366,1.11427,1.11326,1.11388
2023-01-17 11:15:00,1.11388,1.1143,1.11302,1.11344
2023-01-17 11:30:00,1.11344,1.11379,1.11305,1.1134
2023-01-17 11:45:00,1.1134,1.11385,1.11232,1.11277
2023-01-17 12:00:00,1.11277,1.11406,1.11167,1.11296
2023-01-17 12:15:00,1.11296,1.11393,1.11257,1.11355
2023-01-17 12:30:00,1.11355,1.11488,1.11165,1.11299
2023-01-17 12:45:00,1.11299,1.11446,1.11137,1.11284
2023-01-17 13:00:00,1.11284,1.1144,1.11205,1.1136
2023-01-17 13:15:00,1.1136,1.11451,1.11235,1.11326
2023-01-17 13:30:00,1.11326,1.11389,1.11276,1.11339
2023-01-17 13:45:00,1.11339,1.1142,1.11189,1.11269
2023-01-17 14:00:00,1.11269,1.11302,1.11181,1.11213
2023-01-17 14:15:00,1.11213,1.11266,1.11126,1.11179
2023-01-17 14:30:00,1.11179,1.11367,1.11135,1.11324
2023-01-17 14:45:00,1.11324,1.11387,1.11233,1.11296
2023-01-17 15:00:00,1.11296,1.11371,1.11186,1.11261
2023-01-17 15:15:00,1.11261,1.11339,1.11146,1.11224
2023-01-17 15:30:00,1.11224,1.11259,1.11177,1.11212
2023-01-17 15:45:00,1.11212,1.11412,1.11056,1.11256
2023-01-17 16:00:00,1.11256,1.11344,1.11181,1.11269
2023-01-17 16:15:00,1.11269,1.11481,1.11195,1.11406
2023-01-17 16:30:00,1.11406,1.11453,1.11374,1.11421
2023-01-17 16:45:00,1.11421,1.1159,1.11348,1.11517
2023-01-17 17:00:00,1.11517,1.11642,1.11411,1.11536
2023-01-17 17:15:00,1.11536,1.11613,1.11499,1.11576
2023-01-17 17:30:00,1.11576,1.11657,1.114,1.1148
2023-01-17 17:45:00,1.1148,1.11528,1.11424,1.11471
2023-01-17 18:00:00,1.11471,1.11558,1.1138,1.11467
2023-01-17 18:15:00,1.11467,1.11565,1.11352,1.11451
2023-01-17 18:30:00,1.11451,1.11558,1.11199,1.11307
2023-01-17 18:45:00,1.11307,1.11434,1.11238,1.11365
2023-01-17 19:00:00,1.11365,1.11411,1.11294,1.1134
2023-01-17 19:15:00,1.1134,1.11446,1.11204,1.1131
2023-01-17 19:30:00,1.1131,1.11438,1.11165,1.11293
2023-01-17 19:45:00,1.11293,1.11357,1.11215,1.11278
2023-01-17 20:00:00,1.11278,1.11345,1.11239,1.11305
2023-01-17 20:15:00,1.11305,1.11439,1.11087,1.1122
2023-01-17 20:30:00,1.1122,1.11334,1.11044,1.11158
2023-01-17 20:45:00,1.11158,1.1126,1.11076,1.11178
2023-01-17 21:00:00,1.11178,1.11229,1.11136,1.11187
2023-01-17 21:15:00,1.11187,1.11229,1.1112,1.11162
2023-01-17 21:30:00,1.11162,1.11215,1.11071,1.11124
2023-01-17 21:45:00,1.11124,1.11238,1.10954,1.11068
2023-01-17 22:00:00,1.11068,1.11149,1.10984,1.11065
2023-01-17 22:15:00,1.11065,1.11178,1.1103,1.11143
2023-01-17 22:30:00,1.11143,1.11179,1.11037,1.11073
2023-01-17 22:45:00,1.11073,1.11283,1.10964,1.11174
2023-01-17 23:00:00,1.11174,1.11292,1.11112,1.11231
2023-01-17 23:15:00,1.11231,1.11264,1.11167,1.112
2023-01-17 23:30:00,1.112,1.11298,1.11155,1.11253
2023-01-17 23:45:00,1.11253,1.11307,1.111,1.11155
